nodeID,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12,iter_13,iter_14,iter_15,iter_16,iter_17,iter_18,iter_19,iter_20,iter_21,iter_22,iter_23,iter_24,iter_25,iter_26,iter_27,iter_28,iter_29,iter_30,iter_31,iter_32,iter_33,iter_34,iter_35,iter_36,iter_37,iter_38,iter_39,iter_40,iter_41,iter_42,iter_43,iter_44,iter_45,iter_46,iter_47,iter_48,iter_49,iter_50,iter_51,iter_52,iter_53,iter_54,iter_55,iter_56,iter_57,iter_58,iter_59,iter_60,iter_61,iter_62,iter_63,iter_64,iter_65,iter_66,iter_67,iter_68,iter_69,iter_70,iter_71,iter_72,iter_73,iter_74,iter_75,iter_76,iter_77,iter_78,iter_79,iter_80,iter_81,iter_82,iter_83,iter_84,iter_85,iter_86,iter_87,iter_88,iter_89,iter_90,iter_91,iter_92,iter_93,iter_94,iter_95,iter_96,iter_97,iter_98,iter_99,iter_100
10,,,6,,,1,,,,,,,5,,,,,,,,15,,,,,,,,1,,24,,,,,,,,1,,18,,4,14,1,,,,32,,,,6,,5,1,,,2,,,,,1,,1,,,4,12,,,,14,,,,,9,13,,16,,22,11,,13,,,4,,,1,,,,16,,,
11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13,,,8,,,,,,,,,,12,,,,,,,,15,1,5,,,,,,,,22,,,,,,,,20,,17,,10,15,,,,,33,,,,8,,12,4,,,,,,,,26,,,,,10,15,,,,9,,,,,5,4,,28,,21,9,,13,,,4,,,,,,,16,,,
14,3,6,12,,,4,1,,,4,4,,6,,2,11,,1,,4,23,3,4,,10,6,,7,,,6,2,,5,8,,,,,,8,,,8,8,,9,5,,,12,8,,,,8,7,,6,,7,4,4,,6,7,5,9,3,5,5,7,,19,3,,,,5,6,,,,,5,,9,3,8,2,5,,,2,,3,,1,,
15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16,,,7,,,,,,,,,,10,,,,,,1,4,14,,1,8,,1,,,,,26,1,,,,,,,15,,14,,10,12,,4,,,2,,,,1,,13,2,,18,,,,,,3,,,4,,9,10,,,,12,,,,1,9,13,4,8,,27,12,,10,,,5,,,4,,,,12,,,
17,5,4,4,,,5,2,,,4,7,,9,,1,9,,3,,2,26,7,6,,4,5,,4,,,8,2,,1,,,,,,,7,,,1,11,,7,3,,,9,9,1,,,8,6,,3,,9,7,,,4,3,2,7,7,3,4,9,,1,3,,,,6,5,,,,,2,,6,5,7,4,1,,2,,,6,,6,,
18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19,2,5,,5,,2,4,,4,3,7,3,5,,2,12,3,3,,6,,5,3,,2,4,,2,,1,9,2,,3,2,,,2,,,8,3,,7,2,,11,4,,2,12,2,3,6,4,,2,,2,,5,6,3,,5,3,2,4,7,2,5,9,,21,3,1,,,2,5,,,2,,5,3,,5,,4,4,,,2,,4,4,5,,
20,5,6,15,,,6,2,,,1,1,,1,,6,12,3,3,,6,26,9,6,,11,2,2,4,,,4,3,,4,2,,,,,,7,,,9,9,,11,2,,,9,9,,,,5,7,,8,,13,1,,,2,6,4,1,4,7,4,5,,23,1,,,,1,1,,1,,,1,,11,4,10,4,3,,1,,,4,,2,,
21,,,5,,,,,,,,,,1,,,,,3,,,14,,,,,,,,,,21,2,,,,,,,23,,18,,8,14,,,,,33,,,,12,,10,,,,6,,,,,27,,,,,11,14,,,,11,,,,,2,12,,27,,2,12,,13,,,11,,,,,,,12,,,
22,,,5,,,,,,,,,,5,,,,2,,,,12,,,,,,,,,2,23,,,,,,,,20,,15,6,8,11,,,,1,1,,,,10,,6,,,,3,,1,,,18,9,3,,,14,18,8,,,12,,,,,10,10,,16,,1,13,,17,,,8,,4,,,,4,16,,,
23,4,2,2,5,,,,,,5,3,,5,2,,,,3,2,,18,10,2,4,,5,2,,,4,3,2,,,,,,,2,3,4,2,11,,,,3,3,30,,4,4,3,6,2,,4,2,,,3,6,,1,2,2,7,2,3,2,4,,5,16,6,4,1,2,3,4,2,29,2,1,4,7,,2,,1,2,,,1,8,1,2,7,,
24,16,,3,,,,2,,6,,1,5,12,,,,,,,11,3,,,4,,,,,1,,11,,,,,1,,,25,,5,,4,14,,,,,,,,,11,,15,,,,1,,,,12,6,,,,6,4,18,,,,10,,,,10,2,17,,30,,3,,,14,,,8,1,,,,,,6,,,
25,,,8,,,,,,,,,,13,,,,,,,9,14,,,,,,,,,,20,,,,,5,5,,20,,11,,10,17,,,,,29,,,,11,,12,,,,,,,,,21,,,,,7,10,7,,,12,,,,,6,2,,28,,17,9,,15,,,4,,,,,,,14,,,
26,,,7,,,,,,,,,,13,,,,,,,,13,,,,,,,,,,18,,,,,,,,23,,19,,9,9,,,,,27,,,,9,,11,,,,,,,,,26,,,,,9,15,,,,5,,,,,9,11,,30,,22,13,,15,,,9,,,,,,,12,,,
27,,,5,2,,,,,,,,,1,,,3,,4,4,,16,1,,,15,,,1,,,1,,,,,2,,,5,,8,,10,2,,,3,,28,,3,2,11,,14,,,1,3,,,,8,27,1,,,,12,2,,1,,12,,,1,,9,14,,8,,20,11,,1,,,8,,1,,4,14,2,1,,,1
28,7,7,13,,,5,5,,,5,2,,7,,1,5,3,3,,3,25,8,2,,6,6,1,6,,,8,3,,5,9,,,,,,3,,,7,11,,5,4,,,11,8,,,,7,8,,7,,11,6,6,6,4,9,2,9,8,7,7,8,,18,2,,,,5,7,,,,,3,,9,3,5,4,5,,,,,4,,7,,
29,,,8,1,,,15,,,2,,,14,,,,,,,,16,,2,2,,4,,,,,3,,,1,,,,,23,,16,,7,12,,3,3,,2,,,,9,,3,1,,,,,,,,2,,,4,3,9,11,,,,10,,,,3,10,6,3,7,,26,10,,15,,,6,,2,,,,,14,,,
30,,,7,5,,,,,,,,,8,,,,,,,,8,,,,,,,,,,18,,,,,1,,,1,,11,,5,16,,,,,28,,,,5,,9,,,,9,,,,,24,,,,,1,13,,,5,10,,,,,9,13,,28,,22,11,,1,,1,4,,,3,,,,12,,,1
31,,,3,3,3,,,,,,,,7,1,,,,,,,11,,,,,,,,,,22,,,3,,,,,1,,13,,8,11,,,,,34,,,3,13,,12,,,,,,,,,18,,,9,,10,2,,,,14,,,,,8,12,,27,,13,9,,14,,,7,5,,,,11,,15,,,
32,9,7,11,,,5,2,,,6,7,,2,,5,11,2,2,5,2,5,2,,,7,8,2,7,,1,1,2,,2,8,,,,,,8,,,1,6,1,11,6,,,10,1,,,,2,1,,8,,1,10,,1,6,7,5,9,,10,8,11,,26,2,,,,8,8,,,2,,6,,4,3,11,8,5,,4,,,7,1,2,,3
33,,2,2,,,1,,1,2,2,2,2,1,1,,2,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,,,1,2,1,1,,1,2,1,1,1,2,,2,2,1,2,1,1,1,2,2,2,1,1,1,2,1,2,,1,,1,,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,1,2,,1,1,,2,1,1,2
34,1,,9,3,26,13,35,1,1,1,2,1,1,2,1,1,,10,1,1,14,1,1,32,3,1,1,1,1,1,16,1,1,,18,33,1,1,1,,2,,1,2,1,20,14,1,1,1,1,1,34,2,21,27,1,3,21,34,1,3,2,1,1,21,23,,3,22,1,24,,1,1,1,1,3,11,1,1,,21,,1,1,13,1,5,1,28,2,24,19,3,25,12,1,15,1
35,1,1,,4,1,1,1,1,5,1,,1,10,,1,1,,1,1,1,,1,,1,1,4,2,,1,1,1,5,1,1,1,,1,1,1,1,1,5,1,1,1,9,5,,,1,1,1,1,1,6,1,1,4,1,1,,3,1,1,1,,4,1,1,,1,1,1,1,1,1,1,,1,1,,,1,1,1,1,,1,1,,7,1,1,2,1,,3,2,1,
36,2,,3,,,6,,,,1,,4,1,,,,,,,12,15,,,,,,,,,,3,3,,,4,,,,29,,6,,11,,,2,,,,,,,15,4,17,,,,4,,,,4,,,,,2,6,,,,2,13,,,,,13,19,,32,,6,3,,15,,,3,,,4,3,,,11,,,
37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38,,,8,1,2,,,,8,,,5,7,,4,,,,,,10,,,,,,,,,,23,1,,,,,,5,15,,19,2,8,6,,,,,33,1,,8,8,,3,,2,3,,,,,,,9,,,,9,15,,,,12,,,,,9,8,2,3,,1,14,,16,,,6,,1,,,,,17,,,
39,,,6,,1,,,,,,,,8,,,,,1,,,13,,,,,,,,,,23,,,,,,,1,22,,18,,2,1,,,,,1,,,,12,,4,,,,6,,,,,24,,,5,,12,11,,,,9,,,,1,4,12,,20,,19,3,,14,,,2,,,,,,,13,,,2
40,,,6,,,,,,,,,,8,,,,,,,,8,,,1,,,,,,,3,,,,,,,,18,,17,,1,12,,,,,27,,,2,5,,11,,,,,,,,,22,,,,,12,2,,,,11,,,,2,3,4,,5,,25,11,,14,2,,3,,,,,,,14,,,
41,3,6,12,,,3,4,,,4,1,,6,,3,8,,4,,5,26,7,8,,7,2,,4,,,5,5,,4,,,,,,,5,,,6,8,,9,3,,,6,5,,,,6,3,,8,,3,8,,,4,8,3,12,2,4,6,10,,24,3,,,,7,9,,,,,4,,2,5,10,3,5,,,,,5,,5,,
42,,1,1,,,2,,2,1,1,1,1,1,2,,1,2,1,2,1,2,1,1,1,1,2,1,2,1,1,2,2,,,1,1,2,1,,1,1,2,2,2,1,,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,,2,,1,,1,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,,1,1,,1,2,1,1
43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,1,6,14,,,4,5,,1,3,2,,7,,7,9,,5,,6,27,1,8,,10,8,,1,1,,1,5,1,5,5,,,,,,6,,,1,9,,10,4,,,7,6,,,,1,1,,6,,4,2,,,3,6,3,,1,8,6,6,,21,4,,,,2,8,,1,,,5,,3,5,11,3,8,1,2,,3,5,,5,,
45,,,1,,1,,,,,,,,3,,,,,,,6,10,,,,,,,,,,25,,,,,,,1,6,,14,,2,16,,,,,32,,,,12,,1,,,,,,,,,25,,,4,,13,13,,,,14,,,,,3,9,,27,,23,11,,6,1,,8,,,,,,,11,,,
46,5,10,,5,,2,,,4,4,,1,1,,,1,1,5,,,,4,,,2,4,3,1,,4,,5,3,,,,,3,5,,8,5,,,,2,3,,,1,,2,1,1,6,4,4,4,3,,,4,,1,,,1,2,5,,,,3,,3,2,5,1,3,,2,,3,,,3,,,,,6,,,2,4,,4,5,3,1
47,1,,6,1,1,1,1,1,2,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,,,1,,1,1,1,2,1,2,1,2,1,1,2,1,1,1,,1,2,1,,1,1,1,1,1,1,,,18,1,1,,2,,1,1,1,1,2,2,18,,,1,2,,1,2,1,2,2,1,1,1,21,1,1,1,1,1,1,1,8,,2,1,,1,2,1,1
48,,,3,,,,,,,,,7,7,,,,,1,,12,10,,,4,,,,,,,8,,,1,,,,,2,,8,,9,17,,,,,,,5,,9,,16,,,,12,,,,14,7,,,,,2,14,5,,8,4,,,,13,6,15,,28,,7,,,16,,,8,,,,,,,3,,,
49,3,1,1,2,1,1,3,2,2,2,,2,2,2,,1,2,1,,1,1,2,2,2,2,2,1,3,2,2,2,2,1,3,2,2,,1,2,2,2,2,,2,2,1,2,3,2,2,13,2,3,3,2,3,2,,2,,1,2,2,,3,2,2,2,2,2,2,2,3,2,2,2,1,1,2,1,1,1,1,,2,2,,2,2,1,1,1,2,,,2,,7,2,2
50,3,,9,,,,,,3,,,,13,,,,2,,,4,16,,2,6,,,,,,,25,,,,,,,,23,,8,,9,14,,,,,31,,,,13,,8,,,,5,,2,,17,26,3,,,,8,5,,,,1,,,,1,10,6,,29,,24,12,,14,,,9,,,,,,2,1,,,
51,7,,10,,1,1,,,,6,,2,1,2,,,,2,,10,1,11,,,,,,,,,22,,,1,,,6,,3,5,13,,9,13,,1,4,4,31,,6,1,6,7,13,,6,3,,,,,,19,1,,8,2,11,3,5,,,14,7,1,2,3,6,2,,29,1,2,1,,15,3,,1,3,,,,11,2,18,8,,1
52,3,1,,1,1,1,3,1,1,1,8,1,1,1,1,1,2,1,1,8,1,1,1,4,3,1,1,3,1,1,1,4,1,1,4,1,1,1,3,1,1,4,1,1,5,3,4,1,,1,13,1,1,1,1,1,1,,,3,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,,1,1,1,1,1,3,,1,1,1,1,4,1,1,1,,1,1,2,1,7,1,1
53,15,,6,,15,,,,4,,4,,11,,,,,,,10,10,,,3,,,,,,,6,,,,,,1,,18,,5,,3,16,,,,,,,,,8,,14,1,,2,,,,,12,5,,,,,1,16,,,,8,,,,8,8,18,,5,,5,,,11,,,3,,,,,,,7,,,
54,,,2,1,,,,,,,,8,1,,,,,3,5,1,13,,,5,,,,,,,7,,,1,,1,,,4,,6,,2,1,,,4,,33,,4,1,10,,14,2,,,13,,,,9,4,2,,,,3,15,,2,9,11,,,,,7,13,,9,,12,11,,2,4,,6,,,,,5,,3,,,1
55,,,6,,,,,,,,,,14,,7,,,,,,15,,,,,,,,,,23,,,,,,,,22,,13,,5,15,,,,,33,,2,,12,,11,,,,,,1,,19,26,,,,,8,16,,,,13,,,,1,7,12,,28,,18,9,,14,,,9,,,,,,,10,,,
56,,,8,,,,,,,,,,13,,14,,,,,,14,,,,,,,,,,22,,,,,,,,21,,10,,4,17,,,,2,27,,,,11,,10,,,,,,,,,24,,,,,5,16,,,,13,,,,,4,12,,28,,20,11,,15,,,5,,,,,,,9,,,
57,17,1,2,,,,,,,,,6,6,,,,,,,11,12,,,4,,,,,,,13,,,,2,,,,21,,5,,1,15,,,,,,,1,,10,4,17,,,,,,,,13,,,1,,3,6,14,,,9,3,,,,7,5,16,,29,,5,,,15,,,6,,,,,,,7,,,
58,20,,4,3,2,2,14,4,6,,1,2,1,2,1,8,1,1,1,2,1,1,2,1,16,,2,1,14,2,1,,4,1,12,3,9,1,3,1,3,5,1,2,1,1,1,2,2,2,2,,20,6,2,3,1,2,12,,1,1,1,,1,1,2,1,2,4,3,,,1,6,2,1,1,1,1,1,15,4,,4,4,3,2,3,42,2,1,1,1,,,3,,1,1
59,,,9,,,,,,,,,,12,,,,,,,,14,,,,,,,,,,19,,,,,,,1,21,,15,,6,16,,,,,24,,,,12,,11,,,,,,,,,27,,,,,14,7,,,,13,,,,,10,5,,28,,23,10,,15,,,8,,,,,,,11,,2,
60,,,2,,,,,,,,,,4,,1,,,,,5,10,,,,1,,1,1,,,19,,,,,,,,19,,18,,2,1,,,,,28,1,,,1,,6,3,,,,,,,,8,,4,,,14,14,,,,8,,,,,8,1,,27,1,14,11,,16,,,6,,,,,,,14,,,
61,5,1,3,,1,2,4,,,,4,,4,2,1,,1,4,2,,19,2,3,3,,6,3,4,,3,2,3,,1,,1,,,1,4,5,1,12,1,,,4,2,1,1,1,5,4,7,1,1,1,3,,,,1,5,4,2,1,8,1,4,,1,,1,2,7,1,2,3,1,2,3,3,1,2,6,3,,1,,1,3,1,1,1,1,2,3,8,2,1
62,,,4,,,,,,,,,,12,,,,,,,,15,,,,,,,,,,19,,,,,,,1,13,,13,,9,16,,,,,31,,,,10,,2,,,,,,,,,28,,,,,11,16,,,,12,,,,,6,10,,19,,19,13,,10,,,3,,,,,,,13,,,
63,1,,8,,,,,,,,,,1,,1,1,,5,,1,14,,6,1,,5,,,,,19,,,1,,,,,22,,11,,1,16,,,,1,28,,,,1,,11,,,,,,,,1,25,,16,,,13,7,,,,12,,,,,5,11,,29,,21,11,,1,1,,8,,,,,,,1,,,
64,24,,4,,5,5,,2,5,,,2,1,,3,,,,1,,16,,18,1,15,,1,,13,,24,,3,,15,,,3,3,3,1,4,9,1,4,1,6,,33,,4,,,,13,,4,5,5,,15,7,1,3,3,5,11,5,1,4,7,12,1,4,2,4,4,,8,5,3,12,,3,4,5,3,3,,8,5,4,2,6,15,,1,,1,3
65,,,7,,,,,,,,,,13,,16,,,,,,16,,6,1,,6,,,,,23,,1,,,,,,21,,18,,12,12,,,,,33,,,,10,,13,,,,,,,,,22,,,,,14,12,,,,12,,,,,7,3,,26,,22,13,,10,,,8,,,,,2,,15,,2,
66,,,6,,,,,,,1,,5,1,,,,,1,,,12,,,,,,1,,,,24,,,,,,,,19,,13,,7,5,,,,,1,,,,13,,9,,,,,,,,,30,,,,,12,14,,,,1,,,,,3,7,,28,,10,12,,16,,,5,,,,,1,,1,2,,
67,,,3,,,,,,,,,,14,,,,,,,2,11,,,,,,,,,,23,,,,,,,,21,,12,,9,7,,,,,35,,,,13,,11,,,,,,,,,28,,,,,9,5,,,,13,,,,,8,13,,27,,24,12,,14,,,8,,,,,,,15,,,
68,4,3,,5,,3,,,4,3,,4,7,,,3,,4,,,,1,,,,2,4,,,8,3,2,,,,4,,3,3,,2,5,,1,,4,3,,,,,6,5,1,4,,7,1,1,,,1,,5,,,3,4,4,,,,3,,4,6,5,,7,,,,3,,,3,,,,,5,,1,3,6,,1,1,1,
69,,,4,,,,,,,,,,2,,,,,,,,14,,,,,,,,,,24,,,,,,6,4,22,,13,,8,5,,,1,,29,,,,8,,2,,1,,4,,,,,25,,,1,,10,12,,,,10,1,1,1,,1,14,,29,,18,3,,16,,,3,,,,,1,,15,,,1
70,3,4,1,1,1,3,1,1,1,1,,3,3,,1,5,1,1,4,1,1,4,4,1,1,1,1,3,1,1,1,3,,4,,1,1,,,3,,,1,1,10,1,1,5,1,3,3,1,1,,,3,1,3,1,1,3,1,1,1,,1,1,1,1,1,,12,1,3,2,1,1,1,1,1,4,1,1,1,1,,1,1,1,1,1,3,1,1,10,2,1,,1,1
71,3,1,6,1,,1,1,,,6,,1,2,,1,1,,2,1,,1,1,4,6,15,4,1,3,1,1,3,3,,5,,2,2,1,1,1,,1,1,1,10,,1,5,1,1,3,1,2,,1,1,4,1,1,1,1,8,1,2,,1,1,,1,4,,1,2,1,1,3,1,1,3,2,5,1,1,1,3,,1,5,3,3,,1,,1,10,2,1,,4,3
72,,,2,,,,,,,,,,11,,,,,,,,10,,,,,,,,,,2,,,,,,,,23,,18,,9,8,,,,,32,,,,7,,12,,,,,,,,,27,,,,,12,2,,,,7,,,,16,7,4,,29,,20,10,,15,,,5,,,,4,,,13,,,
73,9,,2,4,,,,,,,6,9,12,,,,,2,,13,13,,,5,,,,,,,9,,4,,,6,,1,2,,12,,7,17,,,,,30,,,,10,,6,,,,12,,2,,14,8,,,,,6,10,7,,,2,,,,13,8,13,,29,,6,15,,3,,,7,2,,,,3,,11,,1,
74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,,,9,,,,,,,,,,3,,1,,,,,,10,,,,,,,,,,24,,,,,,1,,16,,1,,5,1,,,,,29,,1,,7,,11,,,,,,,,19,29,,,,,10,16,,,5,13,,,,,8,8,,29,,22,8,,12,,2,5,,,,,,,6,,,
76,2,,9,,,1,2,1,1,,1,,14,2,,,,2,,11,15,1,,1,1,,,,,1,22,1,,5,,6,6,,1,,13,,1,1,,2,1,,1,,,2,1,,13,,,,,1,1,1,,22,,,,1,1,1,1,1,,1,,,,,1,1,,1,,1,15,1,2,1,,6,2,2,1,,,2,2,1,1,1
77,1,1,7,3,,,,,,,,,9,,4,1,2,,,1,1,,,,2,,,,,,2,,,,,,,8,15,,18,,2,16,1,1,,,27,,,1,6,,5,,1,1,,,,,,23,1,,,,11,1,1,2,,2,,,,,2,5,2,5,,15,12,,13,1,,4,,2,2,,2,,2,1,,
78,,,4,,6,,,,,,,,,,,5,3,,2,2,,,2,,,3,,2,5,,4,4,,,,,1,,,,,,,5,4,3,,,,,3,,,1,,,,,,,,4,3,3,1,,4,,3,,,,,,3,,,,,1,,,5,3,,2,,3,5,,3,,1,4,,5,,,1,
79,,,6,,,,,,,,,,1,,,,,,,10,14,,,,,,,,,,23,,,,,,7,,1,,10,,10,11,,,,,33,,,,3,,10,,,,,,,,,24,,,4,,12,12,,,,13,1,,,,8,13,,29,,17,12,,12,,,4,,,,,,,14,1,,
80,12,,8,,,,,,,,3,6,13,,9,,,,,1,6,,,5,,,,1,,,14,,7,,1,1,,,22,,5,,5,16,,,,,,,,,7,,16,,,,,,1,,14,6,,,,4,1,2,2,2,7,5,,,,3,4,16,,35,,3,2,,16,,,5,,,,,,,7,,,
81,,,1,2,2,,,,6,2,2,1,,2,2,,2,2,3,2,1,,,1,1,1,1,1,1,1,1,,2,,2,2,1,,5,2,2,1,2,2,1,2,3,1,1,1,1,2,22,2,2,2,2,1,2,2,1,2,2,5,1,2,1,,1,2,1,1,1,6,1,2,1,2,1,2,,1,2,,1,2,2,2,1,1,2,1,2,2,1,1,1,,1,1
82,,,4,,,,,,,,,,14,,,,,,,,15,,,,,1,,,,,14,,,,,,,,22,,16,,10,12,,,,,1,,,,9,,4,,,,,,,,,21,,,3,,12,8,,,,8,,,,,10,13,1,26,,23,12,,3,,,6,,,,,,,17,,,
83,5,,9,6,1,,,,,2,,1,2,2,,,,4,,,12,12,,,,,,,,,21,,,2,,2,2,,23,6,12,,1,12,,,5,,30,1,6,1,6,,13,1,5,3,,1,,,,2,2,,10,,4,1,1,,,15,7,2,3,1,5,3,,30,4,15,5,,16,3,,5,4,,,,10,,17,9,,
